CODI_CAPA,CAPA_GENERICA,NOM_CAPA,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD,EQUIPAMENT,DISTRICTE,BARRI,NOM_DISTRICTE,NOM_BARRI,ADRECA,TELEFON,counter_NEG,counter_POS,nor_counter_NEG,nor_counter_POS
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431457.023,4581910.366,431365.08200000005,4581709.4339999985,2.179125,41.38398400000001,METRO (L4) - JAUME I-,1.0,4.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",,,141,13,91,9
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430267.847,4582801.133,430175.917,4582600.193,2.164802,41.391905,METRO (L3) - PASSEIG DE GRÃ€CIA (C. d'AragÃ³)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430995.441,4584082.862,430903.505,4583881.91,2.173357,41.403512,METRO (L5) - SAGRADA FAMÃLIA (C. de ProvenÃ§a)-,2.0,6.0,Eixample,la Sagrada FamÃ­lia,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429742.701,4583088.898,429650.776,4582887.956,2.158487,41.394451,METRO (L5) - DIAGONAL (Rambla de Catalunya)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431172.6,4584819.972,431080.662,4584619.014,2.175393,41.410166,METRO (L5) - SANT PAU-DOS DE MAIG (C. de Cartagena)-,2.0,6.0,Eixample,la Sagrada FamÃ­lia,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429911.896,4583195.073,429819.969,4582994.13,2.160499,41.395422,METRO (L3) - DIAGONAL (Pg. de GrÃ cia)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432090.667,4586009.797,431998.721,4585808.827,2.186242,41.42096,"METRO (L9, L10) - LA SAGRERA-",9.0,61.0,Sant Andreu,la Sagrera,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429494.31,4586438.44,429402.388,4586237.467,2.155126,41.424597,METRO (L5) - EL CARMEL-,7.0,37.0,Horta-GuinardÃ³,el Carmel,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431768.465,4584500.409,431676.52200000006,4584299.453,2.182557,41.407338,METRO (L2) - ENCANTS-,10.0,64.0,Sant MartÃ­,el Camp de l'Arpa del Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,426254.143,4580252.775,426162.249,4580051.86,2.117108,41.368594,METRO (L1) - TORRASSA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431120.048,4582583.876,431028.11,4582382.938,2.175019,41.390021,METRO (L1) - URQUINAONA (C. Bruc)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425151.616,4580218.457,425059.733,4580017.5430000005,2.103931,41.368184,METRO (L1) - CAN SERRA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433241.911,4589211.827,433149.956,4589010.827,2.199663,41.449896,METRO (L1) - BARÃ“ DE VIVER-,9.0,57.0,Sant Andreu,la Trinitat Vella,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429759.133,4580914.662,429667.20700000005,4580713.74,2.158936,41.37487,METRO (L3) - POBLE SEC (Av. del Paral.lel)-,3.0,11.0,Sants-MontjuÃ¯c,el Poble-sec,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427895.6370000001,4581799.339,427803.729,4581598.409,2.136549,41.382673,METRO (L3) - PLAÃ‡A DEL CENTRE-,4.0,19.0,Les Corts,les Corts,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428304.031,4585629.407,428212.12,4585428.442,2.140979,41.417205,METRO (L3) - PENITENTS (C. d'Anna Piferrer)-,6.0,28.0,GrÃ cia,Vallcarca i els Penitents,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),419347.693,4579117.936000002,419255.863,4578917.034,2.034689,41.357711,FGC - MOLÃ NOU-CIUTAT COOPERATIVA-,,,,,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),422162.83700000006,4578435.921,422070.981,4578235.024,2.068427,41.351845,FGC - CORNELLÃ€-RIERA-,,,,,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),417521.223,4582513.247,417429.411,4582312.313999998,2.012394,41.388104,FGC - SANT VICENÃ‡ DELS HORTS-,,,,,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,422310.862,4580275.797,422219.005,4580074.883,2.069961,41.36843,TRAMVIA (T2) - CENTRE MIQUEL MARTÃ I POL-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429772.467,4581756.968,429680.541,4581556.038,2.158998,41.382457,METRO (L1) - URGELL-,2.0,10.0,Eixample,Sant Antoni,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432173.984,4586122.319,432082.037,4585921.348,2.187227,41.421981,METRO (L1) - LA SAGRERA (Av. Meridiana)-,9.0,61.0,Sant Andreu,la Sagrera,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425332.019,4577611.412,425240.133,4577410.522,2.106409,41.34472,METRO (L1) - HOSPITAL DE BELLVITGE-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427223.249,4580226.142,427131.346,4580025.227,2.128698,41.368443,METRO (L1) - SANTA EULÃ€LIA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427674.967,4580787.893,427583.06,4580586.973,2.134031,41.373543,METRO (L1) - MERCAT NOU-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K004,Transports i serveis relacionats,Tren a l'aeroport,432696.951,4587669.481000002,432605.0,4587468.496,2.193312,41.435959,Tren AEROPORT - SANT ANDREU COMTAL-,9.0,60.0,Sant Andreu,Sant Andreu,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429696.583,4582918.15,429604.658,4582717.21,2.157956,41.392909,"FGC (L6,L7) - PROVENÃ‡A-",2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432154.112,4584708.127,432062.165,4584507.169,2.187148,41.409242,METRO (L1) - CLOT (C. AragÃ³)-,10.0,65.0,Sant MartÃ­,el Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427642.219,4580722.743,427550.313,4580521.823,2.1336470000000003,41.372953,METRO (L1) - MERCAT NOU (C. de la Riera de Tena)-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429427.831,4581449.303,429335.908,4581248.376,2.154913,41.379656,METRO (L1) - ROCAFORT (Gv. Corts Catalanes)-,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),426446.51,4583623.13,426354.616,4583422.1839999985,2.118998,41.398967,FGC - REINA ELISENDA-,5.0,23.0,SarriÃ -Sant Gervasi,SarriÃ ,,,0,0,0,0
K008,Transports i serveis relacionats,EstaciÃ³ marÃ­tima,431099.8870000001,4578452.283,431007.948,4578251.384,2.175248,41.352808,Terminal MarÃ­tima E *Creuers,3.0,12.0,Sants-MontjuÃ¯c,la Marina del Prat Vermell,"Moll Adossat, 9",933 068 800,0,0,0,0
K008,Transports i serveis relacionats,EstaciÃ³ marÃ­tima,431057.724,4578246.996,430965.785,4578046.098,2.174767,41.350955,Terminal MarÃ­tima D *Creuers,3.0,12.0,Sants-MontjuÃ¯c,la Marina del Prat Vermell,"Moll Adossat, 7",934874045,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),427464.027,4583462.95,427372.123,4583262.005,2.1311880000000003,41.397617,FGC - LES TRES TORRES<center>-,5.0,24.0,SarriÃ -Sant Gervasi,les Tres Torres,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429749.918,4580953.639,429657.992,4580752.717,2.158822,41.37522,METRO (L3) - POBLE SEC (C. de Manso)-,2.0,10.0,Eixample,Sant Antoni,,,0,0,0,0
